backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,year
/6Oa3zTiluBz2W8D2ou1MY16dUiF.jpg,[18],510,en,One Flew Over the Cuckoo's Nest,"A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.",52.723,/3jcbDmRFiQ83drXNOvRDeKHxS0C.jpg,1975-11-19,One Flew Over the Cuckoo's Nest,False,8.421,10169,1975
/5DU39tmUzbXtD6UXgm7iZqxpwoV.jpg,"[35, 878, 14, 27]",36685,en,The Rocky Horror Picture Show,"Sweethearts Brad and Janet, stuck with a flat tire during a storm, discover the eerie mansion of Dr. Frank-N-Furter, a transvestite scientist. As their innocence is lost, Brad and Janet meet a houseful of wild characters, including a rocking biker and a creepy butler. Through elaborate dances and rock songs, Frank-N-Furter unveils his latest creation: a muscular man named 'Rocky'.",35.987,/3pyE6ZqDbuJi7zrNzzQzcKTWdmN.jpg,1975-08-14,The Rocky Horror Picture Show,False,7.5,2708,1975
/1KgXxv6tHXOnakqYvMPvFwYKWiw.jpg,"[12, 35, 14]",762,en,Monty Python and the Holy Grail,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",32.433,/xZ0rC0kuIsjk6RncpNK73kwstEP.jpg,1975-03-14,Monty Python and the Holy Grail,False,7.807,5603,1975
/ef6SvWbSfCFlKodJZqpIaTvsRRP.jpg,"[18, 10749, 10752]",3175,en,Barry Lyndon,"An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon.",30.386,/dOJtBSyI30wWc08UmyEKLsu4Rfk.jpg,1975-12-18,Barry Lyndon,False,8.008,2709,1975
/m10uqk0HI5JcITAbxNJIIiGA8HP.jpg,"[80, 18, 53]",968,en,Dog Day Afternoon,"Based on the true story of would-be Brooklyn bank robbers John Wojtowicz and Salvatore Naturile. Sonny and Sal attempt a bank heist which quickly turns sour and escalates into a hostage situation and stand-off with the police. As Sonny's motives for the robbery are slowly revealed and things become more complicated, the heist turns into a media circus.",27.357,/mavrhr0ig2aCRR8d48yaxtD5aMQ.jpg,1975-09-21,Dog Day Afternoon,False,7.838,2854,1975
/kK9v1wclQxug6ZUJucD4DTaHgVF.jpg,[18],1366,en,Rocky,An uneducated collector for a Philadelphia loan shark is given a once-in-a-lifetime opportunity to fight against the world heavyweight boxing champion.,248.211,/cqxg1CihGR5ge0i1wYXr4Rdeppu.jpg,1976-11-20,Rocky,False,7.788,7610,1976
/6aoyUbvu0419XLKLIMoH0TkEicH.jpg,"[80, 18]",103,en,Taxi Driver,A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feed his urge for violent action.,190.983,/ekstpH614fwDX8DUln1a2Opz0N8.jpg,1976-02-09,Taxi Driver,False,8.151,11877,1976
/3RkYyseo8OduQpdndyPPCMiJfuC.jpg,"[27, 53]",794,en,The Omen,"Immediately after their miscarriage, the US diplomat Robert Thorn adopts the newborn Damien without the knowledge of his wife. Yet what he doesn’t know is that their new son is the son of the devil.",172.682,/p0LcWxOIoBx0MEZMn8tFcrvDXR1.jpg,1976-06-25,The Omen,False,7.403,2022,1976
/wm8eyF38AekA9ZGT7TGeqHHk5OY.jpg,"[27, 53]",7340,en,Carrie,"An awkward, telekinetic teenage girl's lonely life is dominated by relentless bullying at school and an oppressive religious fanatic mother at home. When her tormentors pull a humiliating prank at the senior prom, she unleashes a horrifying chaos on everyone, leaving nothing but destruction in her wake.",79.373,/uc3OvgmbnYaS5Y0BOjSmC1EmSz1.jpg,1976-11-03,Carrie,False,7.312,3677,1976
/4qCqAdHcNKeAHcK8tJ8wNJZa9cx.jpg,"[12, 28, 878]",11,en,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,250.715,/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,1977-05-25,Star Wars,False,8.203,20152,1977
/j7rl2LphIbC88FppTfwJ5Gxj9kX.jpg,[27],11906,it,Suspiria,An American newcomer to a prestigious German ballet academy comes to realize that the school is a front for something sinister amid a series of grisly murders.,50.912,/5ya8jTbNZTrCFUx9OwpNBjCivXY.jpg,1977-02-01,Suspiria,False,7.507,2812,1977
/yBCekmb7vK70xUhtsRQBcTu65sB.jpg,"[878, 18]",840,en,Close Encounters of the Third Kind,"After an encounter with UFOs, an electricity linesman feels undeniably drawn to an isolated area in the wilderness where something spectacular is about to happen.",36.571,/yaPx3cK9zGFX3SbcKwxWM1QIbUh.jpg,1977-12-14,Close Encounters of the Third Kind,False,7.359,4078,1977
/dSlofjxxcTSLmnH6602WsSSELU5.jpg,"[14, 10751, 16, 12]",11319,en,The Rescuers,"What can two little mice possibly do to save an orphan girl who's fallen into evil hands? With a little cooperation and faith in oneself, anything is possible! As members of the mouse-run International Rescue Aid Society, Bernard and Miss Bianca respond to orphan Penny's call for help. The two mice search for clues with the help of an old cat named Rufus.",36.281,/49rGpB2x6AFB83SC4IBl9foRIGp.jpg,1977-06-22,The Rescuers,False,6.777,2405,1977
/8n9dYsTbXTykzm2Nuy7R2ftapXQ.jpg,"[35, 18, 10749]",703,en,Annie Hall,New York comedian Alvy Singer falls in love with the ditsy Annie Hall.,36.065,/jj46Biz1WYQZoVZfXxeT9u4XRrS.jpg,1977-04-19,Annie Hall,False,7.751,3784,1977
/v6MVBFnQOscITvmAy5N5ras2JKZ.jpg,"[878, 28, 12]",1924,en,Superman,"Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush, Lois Lane. Clark must summon his superhero alter-ego when the nefarious Lex Luthor launches a plan to take over the world.",229.75,/d7px1FQxW4tngdACVRsCSaZq0Xl.jpg,1978-12-14,Superman,False,7.139,3697,1978
/pdhDFmVQSA0f5i5IL0gpWROjgZ5.jpg,"[10749, 35]",621,en,Grease,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?",142.606,/czVhhAaSBFpakur7U8pOIDV9NUG.jpg,1978-07-07,Grease,False,7.393,7041,1978
/aRka9neADW1M0Zf9lF8kW2jEgXe.jpg,"[27, 53]",948,en,Halloween,"Fifteen years after murdering his sister on Halloween Night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.",131.478,/wijlZ3HaYMvlDTPqJoTCWKFkCPU.jpg,1978-10-24,Halloween,False,7.556,5368,1978
/ApB0mF2d5Oqioi3yxjuogiotSLI.jpg,"[14, 27]",985,en,Eraserhead,"First time father Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child. David Lynch arrived on the scene in 1977, almost like a mystical UFO gracing the landscape of LA with its enigmatic radiance. His inaugural work, ""Eraserhead"" (1977), stood out as a cinematic anomaly, painting a surreal narrative of a young man navigating a dystopian, industrialized America, grappling not only with his tumultuous home life but also contending with an irate girlfriend and a mutant child.",52.083,/mxveW3mGVc0DzLdOmtkZsgd7c3B.jpg,1978-02-03,Eraserhead,False,7.4,2319,1978
/a5zBQfXmLk3qqRYF7AioWpiAxk2.jpg,"[18, 10752]",11778,en,The Deer Hunter,"A group of working-class friends decide to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.",30.222,/9IoJFxE18kD3zDx6v2MBGOYYrFH.jpg,1978-12-08,The Deer Hunter,False,8.01,3690,1978
/AmR3JG1VQVxU8TfAvljUhfSFUOx.jpg,"[27, 878]",348,en,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",302.104,/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,1979-05-25,Alien,False,8.155,14093,1979
/odXPsc6GyLlAHa64orhAkpmYNLU.jpg,"[35, 18, 10749]",696,en,Manhattan,Manhattan explores how the life of a middle-aged television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,114.963,/k4eT3EvfxW1L9Wmt04UqJqCvCR6.jpg,1979-04-25,Manhattan,False,7.737,2320,1979
/9Qs9oyn4iE8QtQjGZ0Hp2WyYNXT.jpg,"[18, 10752]",28,en,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",99.4,/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg,1979-08-15,Apocalypse Now,False,8.284,7965,1979
/2eYiXlynI2mSuYJPUkHupJm2dJp.jpg,"[12, 28, 53, 878]",9659,en,Mad Max,"In the ravaged near-future, a savage motorcycle gang rules the road. Terrorizing innocent civilians while tearing up the streets, the ruthless gang laughs in the face of a police force hell-bent on stopping them.",71.625,/5LrI4GiCSrChgkdskVZiwv643Kg.jpg,1979-04-12,Mad Max,False,6.691,4220,1979
/9pUh1fC8TqVtYPeKpdfNyVK0qnn.jpg,[18],12102,en,Kramer vs. Kramer,"Ted Kramer is a career man for whom his work comes before his family. His wife Joanna cannot take this anymore, so she decides to leave him. Ted is now faced with the tasks of housekeeping and taking care of himself and their young son Billy.",54.419,/6IVQjDTbr7pXx2AR8jovbYwpyiF.jpg,1979-12-07,Kramer vs. Kramer,False,7.569,2133,1979
/m2hhAw6VsKYS7bjV19ZVeyVcHPO.jpg,"[28, 53]",11474,en,The Warriors,"Prominent gang leader Cyrus calls a meeting of New York's gangs to set aside their turf wars and take over the city. At the meeting, a rival leader kills Cyrus, but a Coney Island gang called the Warriors is wrongly blamed for Cyrus' death. Before you know it, the cops and every gangbanger in town is hot on the Warriors' trail.",50.804,/sjN9IZHmRHZmpxvQYYYFNQ22Pch.jpg,1979-02-01,The Warriors,False,7.675,2070,1979
/lfLVH3F8Xt8nITqG9cn97b54au1.jpg,"[18, 53]",10734,en,Escape from Alcatraz,"San Francisco Bay, January 18, 1960. Frank Lee Morris is transferred to Alcatraz, a maximum security prison located on a rocky island. Although no one has ever managed to escape from there, Frank and other inmates begin to carefully prepare an escape plan.",45.382,/uORr2GXQnyqgBOg6tVsRCJD2qxc.jpg,1979-06-22,Escape from Alcatraz,False,7.526,2676,1979
/hIfe7FBKGO19weOV5Vgf9CaX6t6.jpg,[18],1367,en,Rocky II,"After Rocky goes the distance with champ Apollo Creed, both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring, while Creed seeks a rematch to restore his reputation. Soon enough, the ""Master of Disaster"" and the ""Italian Stallion"" are set on a collision course for a climactic battle that is brutal and unforgettable.",40.838,/nMaiiu0CzT77U4JZkUYV7KqdAjK.jpg,1979-06-15,Rocky II,False,7.273,4225,1979
/bSkJttePygyoEzUlKqKbpIokmJC.jpg,[35],583,en,Life of Brian,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.",36.93,/lSSA64WF0M0BXnjwr2quMh6shCl.jpg,1979-08-17,Life of Brian,False,7.761,4249,1979
/6yrbWzzrPp7pwz6zHdifspJk8t3.jpg,"[878, 18]",1398,ru,Сталкер,"Near a gray and unnamed city is the Zone, a place guarded by barbed wire and soldiers, and where the normal laws of physics are victim to frequent anomalies. A stalker guides two men into the Zone, specifically to an area in which deep-seated desires are granted.",26.937,/rem87AyEochEuhn9VvAGoMQpigz.jpg,1979-05-25,Stalker,False,8.162,2063,1979
/bk2fTuIhQIvdAA3RbnrnvLvuaTc.jpg,"[10402, 35, 28, 80]",525,en,The Blues Brothers,"Jake Blues, just released from prison, puts his old band back together to save the Catholic home where he and his brother Elwood were raised.",132.174,/rhYJKOt6UrQq7JQgLyQcSWW5R86.jpg,1980-06-16,The Blues Brothers,False,7.742,4058,1980
/mmd1HnuvAzFc4iuVJcnBrhDNEKr.jpg,"[27, 53]",694,en,The Shining,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",85.504,/9PtPnOJSH6pewElRlJPGqC5Gd3W.jpg,1980-05-23,The Shining,False,8.215,17021,1980
/8uYbexsonCUDsfFLNyXkMhV3qfe.jpg,[27],4488,en,Friday the 13th,Camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp that was the site of a child's drowning.,72.502,/HzrPn1gEHWixfMOvOehOTlHROo.jpg,1980-05-09,Friday the 13th,False,6.4,2810,1980
/aJCtkxLLzkk1pECehVjKHA2lBgw.jpg,"[12, 28, 878]",1891,en,The Empire Strikes Back,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",54.553,/nNAeTmF4CtdSgMDplXTDPOpYzsX.jpg,1980-05-20,The Empire Strikes Back,False,8.39,16552,1980
/aAStHDJgD97k4g4Zf0NLqbAmrvZ.jpg,[18],1578,en,Raging Bull,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",52.193,/d7Okds2lx0MwwwDdtEAjFdrnJZS.jpg,1980-11-14,Raging Bull,False,7.936,4180,1980
/nxXMYeTUjO8olN5JERLa5oJLZVn.jpg,[35],813,en,Airplane!,An ex-fighter pilot forced to take over the controls of an airliner when the flight crew succumbs to food poisoning.,51.373,/7Q3efxd3AF1vQjlSxnlerSA7RzN.jpg,1980-07-02,Airplane!,False,7.3,4326,1980
/a8UAXIEf83pyvP0dBhnUIzvEYmE.jpg,"[878, 28, 12]",8536,en,Superman II,"Three escaped criminals from the planet Krypton test the Man of Steel's mettle. Led by General Zod, the Kryptonians take control of the White House and partner with Lex Luthor to destroy Superman and rule the world. But Superman, who attempts to make himself human in order to get closer to Lois, realizes he has a responsibility to save the planet.",46.55,/jw0tYFCbzjBN8SIhvRC2kdh7pzh.jpg,1980-12-11,Superman II,False,6.736,2183,1980
/hKpzq3U7X1C1lqnYh0WQwlPyxO5.jpg,"[18, 36]",1955,en,The Elephant Man,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",26.506,/3SInR81qnXjY7Or5qXyiQLmWfEh.jpg,1980-10-09,The Elephant Man,False,8.04,3376,1980
/jEuwsmFS8JPzkDIhRL3B2BVYbU4.jpg,"[12, 28, 53, 878]",8810,en,Mad Max 2,"Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fuel-depot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape.",67.403,/dhVekfpaCW3QavAwGYbaQig87Xc.jpg,1981-12-24,Mad Max 2,False,7.389,3547,1981
/c7Mjuip0jfHLY7x8ZSEriRj45cu.jpg,"[12, 28]",85,en,Raiders of the Lost Ark,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",66.782,/ceG9VzoRAVGwivFU403Wc3AHRys.jpg,1981-06-12,Raiders of the Lost Ark,False,7.928,12102,1981
